"scalePar","feat","brandhiland","brandweight","brandyoplait","sd_feat","sd_brandhiland","sd_brandweight","sd_brandyoplait","logLike"
0.0374027234630444,35.6835311120552,-84.6583820656764,-58.5633819688805,-0.209781563127366,-19.1249506022989,-108.508195685838,100.082338991141,85.2797744456117,-765.934244155697
0.0374401422732747,35.8503119758645,-84.6580020563067,-58.6081391949946,0.0520963086202208,-19.5972485850008,-108.747662115313,100.038785356866,85.8286831432085,-765.89980726805
0.0376377761482357,35.9640909711587,-84.697036049183,-58.6866299375534,0.250678712738893,-19.7389862897171,-108.888379206732,99.9804365755258,86.1724014352338,-765.881175784731
0.0377956836906205,36.0162674183101,-84.7407918020309,-58.7279530262284,0.336481199224746,-19.6891026578006,-108.954724387878,99.9843966201007,86.3095530950298,-765.872567738688
0.0379181937133422,36.077113580302,-84.8020962916365,-58.7446613486453,0.410100394583174,-19.592999483937,-109.056202352616,100.066300295505,86.4627282216532,-765.862630484822
0.0380230746635702,36.2273705802441,-84.9399774881063,-58.7342671669681,0.557891740554857,-19.4343953479823,-109.343933330976,100.350497914692,86.8574603285929,-765.841533836987
0.0379956737794052,36.5760191493047,-85.235369948924,-58.6603428312206,0.867958903671905,-19.2140014152265,-110.055562220678,101.079617027716,87.8081185344471,-765.798908346326
0.0376134700559631,37.2241167476811,-85.7625358218463,-58.481268579957,1.40682587422167,-18.9865516757586,-111.438936481207,102.511565374013,89.6278223842108,-765.727496462471
0.0367681802273824,38.0476424117499,-86.4270510006399,-58.2329498782058,2.04732816567874,-18.8940601576837,-113.282846399675,104.424423947855,92.0144549375977,-765.647889041006
0.0360477734611575,38.5087151749465,-86.8209518667356,-58.1127799133475,2.37005592834676,-19.0142809050503,-114.418258313081,105.584608469694,93.4425199955215,-765.61326331202
0.0358434671871791,38.5588544232204,-86.9110901638929,-58.1516821010534,2.3798875606919,-19.1517217940008,-114.656905253966,105.797333412514,93.6985218862024,-765.602175297594
0.0355429619522485,38.5516519123893,-87.1100707277728,-58.3740709436043,2.29798189566242,-19.4583456363809,-115.046650426705,106.086147399766,94.0177026342763,-765.576753175703
0.0351468072826202,38.5097551387391,-87.5919217220006,-58.9307665764949,2.12000968375693,-19.8930271816698,-115.836902000822,106.660047035482,94.6060638743929,-765.529434894407
0.0354735922678013,38.5097551283698,-87.5919218595096,-58.9307666801595,2.12000959818897,-19.8930271879905,-115.836902038575,106.660047151801,94.6060638435776,-765.501563071422
0.035645916636414,38.4972625054592,-87.6327128974681,-58.9913885546172,2.11265360995951,-19.8930192087092,-115.855660458915,106.659119683621,94.5976552159685,-765.492021299578
0.0357880206741099,38.4650684858689,-87.7362429735424,-59.1434045210857,2.09096652529935,-19.893584821472,-115.904517527682,106.661167007655,94.5739671250855,-765.479783240349
0.0360231181336979,38.3507918108737,-88.1003266144216,-59.6704394411652,2.00493821388185,-19.8975285672364,-116.080206720131,106.684110431567,94.4829402855727,-765.447694410835
0.036171837214527,38.1472408775126,-88.7444166598651,-60.583769233597,1.83076958645506,-19.9088688934188,-116.39987262896,106.762059935305,94.304478159947,-765.402221816453
0.0360987524067025,37.8712854113535,-89.6175167475242,-61.7817088819106,1.5541262424225,-19.9321475933672,-116.849882879272,106.941449114134,94.0303635473882,-765.349032330646
0.0357875998859628,37.6335576510099,-90.3856645726197,-62.7700882555222,1.25457615941938,-19.9636946066476,-117.270697939014,107.212430261336,93.7443523368709,-765.304432255619
0.0354314456494451,37.4962740423834,-90.874941758576,-63.3163833017199,1.00544184352695,-19.9959657021626,-117.569967310519,107.521610131437,93.5153398014546,-765.274679715606
0.0351792599511034,37.4329468050537,-91.1892318812896,-63.5873077385415,0.805125648735326,-20.0261089660434,-117.793878839351,107.843468933374,93.3363516558347,-765.253408594316
0.0350345246789464,37.4102382415644,-91.4796365619779,-63.7816581121336,0.615945087625234,-20.0568513272562,-118.026169202509,108.214385118855,93.1698705032547,-765.235280590347
0.0350370247420373,37.4334280814572,-91.6708587572915,-63.8914856448069,0.524512332038728,-20.0727362699018,-118.191922266546,108.463692437927,93.0912976184847,-765.225980986731
0.0350801137395578,37.4863251794088,-91.8091848009011,-63.973057142418,0.507333800743631,-20.0768590177866,-118.31770834238,108.61474408975,93.0799795837046,-765.219983259959
0.0351314385517005,37.6227958422902,-92.0667411305393,-64.1318841510208,0.530418745383021,-20.076676856252,-118.558123152312,108.857662046751,93.1127576005619,-765.209267299613
0.035140693199239,37.9681924188891,-92.6443396648435,-64.4904526307318,0.632093578448394,-20.0708087609132,-119.109389131308,109.373645938629,93.2431000973234,-765.186523770768
0.0349747966976199,38.7446913729925,-93.8734178177427,-65.248651555227,0.887490134478615,-20.0580210028884,-120.306418726423,110.459609330527,93.5852953247926,-765.141090000009
0.0344348606088734,40.0975845034788,-95.9543763164922,-66.5216624790126,1.33502062621076,-20.0463470530908,-122.375193841124,112.309119570302,94.2435203172077,-765.070077872542
0.0335768084849286,41.6162386484541,-98.219392938355,-67.8861312839069,1.81674311751487,-20.0576240557038,-124.699124828114,114.359979138118,95.0787153221879,-765.003751314404
0.0330675150935884,42.3074374537559,-99.1167526909014,-68.3913318771328,2.0265821363024,-20.0937053197769,-125.73101806716,115.218824651645,95.608886501871,-764.974877701493
0.0328066638757898,42.5837879472712,-99.3278592890524,-68.475633072218,2.08834213817389,-20.1567354046981,-126.144064622764,115.478417919431,96.041339022416,-764.950480116841
0.0329330111933168,42.5837878618232,-99.3278592402143,-68.4756330526672,2.088341955627,-20.1567354940636,-126.144064696148,115.478417963724,96.0413392046568,-764.946587449387
0.032969198756421,42.5473076884519,-99.3043635992806,-68.4740107266287,2.02581074501615,-20.1911026829432,-126.174258050788,115.480803080536,96.1134210721226,-764.933452907017
0.0331584980515126,41.7775990102098,-98.818650122041,-68.4471867477436,0.733157160149017,-20.916774889579,-126.814801642042,115.521160296405,97.6574546297542,-764.77266803738
0.0329921750429366,41.4856786736078,-98.6517944647148,-68.4468382852298,0.283590904047242,-21.1931423542605,-127.063222618313,115.524046144684,98.2811735710989,-764.740539038409
0.0328063515800673,41.3330204480158,-98.5916450783074,-68.4565402793918,0.106194433625191,-21.3403817976809,-127.202207219011,115.514913530824,98.6627216836784,-764.726863460344
0.032737977693831,41.2793796916317,-98.6023394757357,-68.4668530223776,0.108706570476614,-21.395761881406,-127.26273160882,115.506941383037,98.8577184767795,-764.719784285241
0.032680150998809,41.1788737793909,-98.6808779806285,-68.4893896969389,0.228082404703375,-21.506605902371,-127.400004800015,115.499090651801,99.3270441843734,-764.703806987431
0.0327282546137598,41.0887657903838,-98.8146383987546,-68.4986369064948,0.452331957739011,-21.6141370106254,-127.553177893435,115.524468910102,99.8492862689759,-764.687723959677
0.032853271727377,41.0230342986057,-98.9711249792769,-68.4727650341678,0.71295860611454,-21.7012578192536,-127.700934015276,115.612693872832,100.309587927086,-764.673755134422
0.0329626363458167,40.9808295867714,-99.1062047440474,-68.4035481696185,0.917782010508561,-21.7645358989851,-127.831576094154,115.77126280786,100.632494899846,-764.661476134854
0.0330375871101193,40.9179976407302,-99.298419398401,-68.2449160158112,1.17048893460829,-21.8626576469786,-128.053356157547,116.112134726994,101.073066159072,-764.642749830662
0.0329832285236321,40.8104876485944,-99.575175405588,-67.9657638185288,1.4877994979896,-22.0293732076218,-128.438079069753,116.717599910073,101.757929251587,-764.616043029771
0.0327174705144987,40.6625154836563,-99.9128922742902,-67.6027132506033,1.83307183472613,-22.2619788727926,-128.989042394912,117.543539245366,102.690181612387,-764.585907431623
0.0323815871547925,40.5645926463931,-100.135981772732,-67.37414294916,2.03180347275669,-22.4324284098908,-129.433287509898,118.140018719643,103.402576584866,-764.568323412087
0.0322165568384633,40.5584342094794,-100.193473704413,-67.3483823294129,2.0649295572062,-22.4766577999195,-129.618937455745,118.321171939077,103.655259635786,-764.562142405964
0.0320882412822864,40.6012194318074,-100.230447493864,-67.3904860730926,2.0727205338018,-22.4857823757958,-129.816869256299,118.457621362279,103.861511709138,-764.555150275194
0.0318719290573183,40.7692236935812,-100.329234989766,-67.5451263005924,2.10635673361512,-22.4675984752495,-130.336889881184,118.800568014501,104.328228534596,-764.538102734076
0.0315386762013357,41.2050859676865,-100.589356642905,-67.9079524511719,2.23699166582013,-22.3910648353954,-131.53825894414,119.628336451414,105.333777905292,-764.50249287105
0.0310670265585882,42.1368872798415,-101.184676184855,-68.6271302612852,2.59085297680678,-22.2090223004271,-133.994415906734,121.400218281026,107.313768313051,-764.436603992668
0.0315217271306067,42.1368873182605,-101.184676293048,-68.6271302591997,2.5908528913713,-22.2090223295072,-133.994415929096,121.40021846297,107.313768257418,-764.389350611206
0.0316099278717095,42.1428885768525,-101.212470053913,-68.6476827245052,2.58482251513837,-22.2179221551275,-134.007889850017,121.421347675962,107.295403184745,-764.385576815946
0.0316658106773558,42.1582850616863,-101.282359335841,-68.7010014049102,2.57074618741244,-22.2398288565447,-134.042017987504,121.472200880467,107.250756041019,-764.380834654539
0.0317328952776147,42.2190281988414,-101.553020102938,-68.9123636927783,2.52005075271975,-22.3229505148573,-134.17479904952,121.661933899501,107.083439034065,-764.366892884893
0.0317178068082709,42.3463242411166,-102.107757478161,-69.3567430479197,2.42503894607958,-22.4890002882048,-134.448526479132,122.034142052265,106.754437532459,-764.343298424927
0.0315324547782726,42.5731864087093,-103.069255579634,-70.1493990923921,2.27767068448906,-22.7672508588216,-134.926860697374,122.645862743094,106.214533814838,-764.308277316502
0.0312091434503566,42.8202934119732,-104.069978777367,-71.0096546949923,2.14928075366264,-23.0402376865733,-135.432589867318,123.230594359359,105.704610524418,-764.277241527006
0.0309662003063582,42.9742224481104,-104.632106720174,-71.5382999338952,2.10530217411916,-23.1710372459829,-135.729772895654,123.494190177487,105.489166153535,-764.2601874124
0.0308461368254146,43.0749282630402,-104.930619317257,-71.8741828467292,2.11126747315791,-23.2122839626032,-135.907795097243,123.558806973169,105.464821235485,-764.247548607979
0.0308043993309763,43.205565456072,-105.257619185252,-72.297029736259,2.13862009794179,-23.2269305444044,-136.131728451712,123.5607136982,105.537202903727,-764.232028764879
0.0308677109353346,43.3425499824138,-105.58944157578,-72.7283050388396,2.15013558983464,-23.2343697007371,-136.379242825166,123.572346138885,105.63732445656,-764.219542708037
0.0309620297405153,43.4489973928352,-105.864054331671,-73.0496903906068,2.11976178658278,-23.2495384422874,-136.59630963302,123.645688678047,105.695156438219,-764.212003837706
0.031025948318612,43.5279344915809,-106.077875663154,-73.2678450091229,2.0539271345524,-23.265300967084,-136.78624051389,123.764902045505,105.733118669398,-764.206431575411
0.0310624324047307,43.6355976545852,-106.359023742404,-73.5345025382895,1.92199130687123,-23.2770012590793,-137.078086697787,123.974973157646,105.822162796675,-764.19815840951
0.0310398847775631,43.8556293151052,-106.8997716808,-74.0379079687621,1.61967672405709,-23.2748808850317,-137.708666975345,124.42544916092,106.091709286139,-764.181035505853
0.0308578520289823,44.2728406584654,-107.878160427822,-74.9413012600641,1.02966608601163,-23.2349339364597,-138.939067093153,125.283289380528,106.729865538671,-764.149654185184
0.0304237507967736,44.8729628408365,-109.245846372108,-76.182052255371,0.188545232240157,-23.1449523829799,-140.742248376929,126.523367887901,107.788019494235,-764.107389022972
0.0298791432175402,45.4009969222526,-110.437045314903,-77.2114953729901,-0.512140394087997,-23.0513422699309,-142.355260090143,127.64025390988,108.838606076111,-764.07454355174
0.0295565648490367,45.6252311845998,-110.946360853699,-77.582575268825,-0.746607664481009,-23.0091225922006,-143.060879170686,128.149716509381,109.393526236758,-764.059738563971
0.0295777223208288,45.625231185573,-110.946360924726,-77.5825751997997,-0.746607495642883,-23.0091226372018,-143.060879162269,128.149716570113,109.393526299137,-764.059638927395
0.0295838044541021,45.6251779721186,-110.973572871591,-77.5565192056199,-0.679113781973023,-23.0265930032381,-143.057761423661,128.171230010392,109.41816578993,-764.052373417219
0.029674244947574,45.6173110955549,-111.990107549008,-76.5473211086381,1.86656176011249,-23.6998696186191,-142.964913922896,129.022025475848,110.370797808612,-763.922358983895
0.0295968391836512,45.6145493082709,-111.924935283218,-76.5765863583992,1.71611700464567,-23.6756915651932,-142.993212307889,129.016077221602,110.337622274118,-763.917852458111
0.02949902743402,45.6053974166549,-111.867250552323,-76.5288070588656,1.61548532319198,-23.6952571664757,-143.068644547836,129.112467334018,110.374530545036,-763.910137745751
0.0293523906903178,45.5826964579547,-111.806429097795,-76.3173651873988,1.58997050915995,-23.8087051105024,-143.267967381475,129.43898374932,110.576872570065,-763.895973028097
0.0292849070950706,45.5635530587068,-111.805544624416,-76.0494500977741,1.73688706281535,-23.9682099729924,-143.483735463835,129.818308696026,110.878512566411,-763.884967334795
0.0292849268962973,45.5556505128486,-111.842108077132,-75.8113447860129,1.97938806734673,-24.1262932625982,-143.684302891877,130.1472522547,111.218669035552,-763.876602701402
0.0293121135018964,45.5608771518216,-111.877454118673,-75.6306446751667,2.23686176189714,-24.2678311544689,-143.896214524717,130.414648663018,111.597967041107,-763.868066919097
0.0293528168352897,45.5880237760639,-111.891586315024,-75.4127518500837,2.61046162111706,-24.4799494306624,-144.318220399748,130.802877430875,112.316087122957,-763.851761356382
0.0293754734512841,45.6573423975781,-111.817509139325,-75.1860364398236,3.06220983043071,-24.7826559020171,-145.131000713772,131.366423956358,113.603272544578,-763.822960334161
0.0293208207125838,45.7716999311478,-111.589749237408,-75.0801126082167,3.3566286429679,-25.0859657324055,-146.285144747412,131.973446573434,115.291743992825,-763.786911297978
0.0291913519167035,45.8631293580867,-111.334183772105,-75.1958741015542,3.23692275703449,-25.1773254266061,-147.07541205551,132.236877738654,116.304665700082,-763.764729858927
0.0291056722531276,45.8891755507855,-111.250073260103,-75.3508094382107,3.0108397705747,-25.1056780077151,-147.198558550436,132.184065485657,116.355521938089,-763.758907535609
0.029074201543542,45.8970427015112,-111.261467583031,-75.4421788257663,2.90338690594115,-25.0421288542806,-147.173850434539,132.13079231948,116.24639496415,-763.756758278935
0.029018837737441,45.9228247373882,-111.343021449642,-75.6252974231339,2.74567121134965,-24.9206033135009,-147.179380752563,132.099479186936,116.082972735714,-763.751811427267
0.0289074052284382,46.0013597544871,-111.598270772946,-75.9873538779002,2.54127295261709,-24.7075883035434,-147.382277517184,132.229259179411,115.974242709458,-763.740249209397
0.0286552343379669,46.2267620881364,-112.323011657187,-76.7707225575264,2.29973734649937,-24.307086507704,-148.220182347127,132.894401412001,116.18698637981,-763.711966224283
0.028147765980426,46.7618485330971,-114.029200334452,-78.3056984074269,2.16154767846911,-23.6333011419548,-150.539227297777,134.843861624565,117.367462075282,-763.652233963913
0.0285239640457347,46.761848549226,-114.029200429382,-78.3056983779063,2.1615476873082,-23.6333012125092,-150.539227297052,134.843861742557,117.367462072428,-763.624163395835
0.028530254466425,46.7616187406553,-114.056742623866,-78.3090478215698,2.18536326535542,-23.6595272657914,-150.542090742756,134.855071858462,117.369380090335,-763.622016012387
0.0285499839553264,46.7545684838521,-115.140732009384,-78.4398109326556,3.10423292514142,-24.6950779365625,-150.667203470298,135.311802104321,117.445560257459,-763.577579521885
0.0284821663026529,46.7569982477005,-115.263704222091,-78.4529858871462,3.1837736433105,-24.8158255895013,-150.696877104033,135.383769316758,117.455081150866,-763.57479489754
0.0283947645659155,46.7656601982871,-115.396825805732,-78.4668717429052,3.23084764640335,-24.9505018630015,-150.754692037203,135.491852785117,117.46908186945,-763.571787848312
0.0283101015997024,46.784111198966,-115.551388730077,-78.4865810450735,3.24144686260494,-25.1093315537078,-150.853002227689,135.648333409722,117.493259847702,-763.567946605938
0.0282035193257481,46.8296213718724,-115.799220822679,-78.5310363808855,3.19067790061847,-25.3637792559018,-151.062478110357,135.941172622721,117.550985983634,-763.5613615053
0.028150861637143,46.8892823094322,-115.999595137911,-78.5931487034382,3.07357452480296,-25.5622881630798,-151.296188597115,136.215804570044,117.629872982635,-763.555297313553
0.028146349523299,46.9584765267076,-116.138670624855,-78.678519128064,2.92985460716691,-25.6811466506524,-151.522183329989,136.421356900516,117.730596750656,-763.54993837616
0.0281556750097397,47.0589536722303,-116.301989379351,-78.8245232955021,2.76611787029394,-25.7906396707443,-151.808640619575,136.623642812594,117.89161950153,-763.543020526324
0.0281482614402385,47.2902474372419,-116.702482546709,-79.1912186278982,2.49318941979751,-26.0343792378877,-152.431455158238,137.015928917084,118.282822098183,-763.528212381337
0.0280554048166136,47.7986661246311,-117.672352714463,-80.0332691536768,2.05399380571257,-26.6155579117539,-153.771420614838,137.835636336031,119.167847336646,-763.4980044122
0.0277585559586784,48.7420962175533,-119.62286848321,-81.631886950349,1.45224920375137,-27.781713314096,-156.236905261064,139.351159513088,120.838215147949,-763.446863515923
0.0272380143859337,49.912414269283,-122.230387451444,-83.6381384657708,0.940855524859735,-29.328622418157,-159.284571269118,141.272141911428,122.935380269304,-763.391834548102
0.0268010594643625,50.6273718452837,-123.990222360813,-84.8649517205043,0.835774421158048,-30.3308999091603,-161.139319738234,142.511558688264,124.232912931109,-763.362575201198
0.0266167005084038,50.8246737784285,-124.592140690186,-85.1881696598319,0.982576925075742,-30.5880668926204,-161.635545846023,142.908961193757,124.601892137415,-763.348674482623
0.0264495115173514,50.9651412317935,-125.106398157379,-85.3685818922646,1.27380698771884,-30.6302130486794,-161.960508415651,143.265210551405,124.870228476758,-763.328528755329
0.0261909575543254,51.2867311738155,-126.083601633799,-85.7345866925915,1.71031828454422,-30.550945681896,-162.716481266829,144.067800189372,125.457787068778,-763.289201721354
0.025621354596661,52.304902219714,-128.729448488955,-86.9602778462664,2.33591818514078,-30.4554701619701,-165.208869836395,146.429774429774,127.272882533214,-763.201895920861
0.0261698535167766,52.304902224134,-128.729448492603,-86.9602777176498,2.33591805654704,-30.4554700603433,-165.208869876043,146.429774700042,127.272882506803,-763.153857593069
0.0260717938719963,52.2986711668057,-128.718658471429,-86.9263010938974,2.30820377289092,-30.411914910368,-165.228808635379,146.495234382627,127.265163961173,-763.143871012694
0.0258566330720149,52.2701232709355,-128.66859386418,-86.7713395653791,2.18489710140205,-30.1994743830979,-165.324965027864,146.799574247885,127.235985056048,-763.116787050958
0.0257473854006499,52.2358540581991,-128.606758971364,-86.5870559594249,2.04381562313167,-29.9157301579563,-165.451511771199,147.174624864531,127.214278369541,-763.094562760836
0.0257507862507281,52.2073654537716,-128.551990704429,-86.4358428032638,1.93813992194799,-29.6239666413932,-165.578661859168,147.507712545587,127.221199656412,-763.080392927919
0.0257981044897949,52.1984040320781,-128.530153213808,-86.3911576398036,1.92214647149869,-29.4503217715961,-165.651133530736,147.644456267043,127.260388245474,-763.073998787163
0.0258705505099004,52.1931324731529,-128.507858805603,-86.3736527479059,1.95365613836911,-29.1682459954457,-165.765921877004,147.793101511525,127.367447279023,-763.064102704733
0.0259631912699277,52.1909457240174,-128.476400470653,-86.3950316156503,2.07714660179615,-28.5986263266361,-165.997153829696,148.020514443405,127.630007338225,-763.045620194008
0.0260201487083203,52.1928885152063,-128.438449789912,-86.4810531505861,2.33019882445024,-27.6881334166107,-166.371667505475,148.323896988662,128.095657905344,-763.01933302751
0.0259637600493674,52.1945863787618,-128.413506747935,-86.5959971997784,2.59936755577804,-26.8710236806477,-166.721414221168,148.564421614559,128.553836353033,-762.998200908705
0.0258505222623177,52.1894280144804,-128.411840606502,-86.6556756948457,2.71300617959313,-26.6123396178041,-166.855294167928,148.638760508915,128.73396141401,-762.990262792888
0.0257967404713693,52.1806144335546,-128.41915639769,-86.6670157759384,2.72020130586527,-26.6663611267947,-166.861854219859,148.634431980766,128.739701068732,-762.988644146343
0.0257666279424128,52.1661614470532,-128.428515300204,-86.6773083403052,2.72470957148669,-26.7434797805769,-166.874442052323,148.639575304268,128.745190564447,-762.987348682336
0.0257066534368177,52.1104888294086,-128.457768328121,-86.7180403009221,2.76267487807477,-26.9273665897269,-166.967946359398,148.707406929333,128.814939951011,-762.983389856615
